,Text,Stance,Class,Target
185,"@USER so you mean to tell me that suburban housewives can’t be women of color?? or that low income only refers to people of color???? are you serious??? you are what is wrong with america, disgusting #trump2020 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",-1,2,Joe Biden
186,"""would you shut up man?"" that sent me ☠☠☠☠ #joebiden2020 #kamalaharrisvp #presidentialdebate2020",0,3,Joe Biden
187,@USER so amazing. he is forsure guilty. i don’t see why we even give him due process. we must drain the swamp and assume these people are guilty from the beginning based on their political affiliations. that thinking is what makes us great. #democrat #bidenharris2020tosaveamerica,1,2,Joe Biden
188,@USER @USER is an abusive bully who just talks over people because he has no clue. #debates2020 #votejoebiden #trumpmoron,1,2,Joe Biden
189,@USER you say you want to #maga yet you deliberately lied to the public at the beginning of the #covid19 pandemic and #playeditdown - HTTP,0,2,Joe Biden
190,"from #bobwoodwards book #obamaswars, hmmm...
who thinks @USER should get the #nobelprize right away. we are bringing people home. @USER @USER 
#trump2020 HTTP",0,1,Joe Biden
191,#rt @USER: can you tell the difference between a political convention that is an electrifying event versus one that was basically an extended zoom call? #rnc2020,0,2,Joe Biden
192,how in the hell did they allow a biden for president mask behind chris wallace!,-1,1,Joe Biden
193,@USER everyone is keeping them in their basement in honor of #hidenbiden. #trump2020,-1,1,Joe Biden
194,"@USER @USER 💯 people die in america from diseases that are cureable and treatable because of $

in america we are free to die so others can stack chips. 

#freedom #maga bitch. 

pitiful.",0,1,Joe Biden
195,"@USER @USER obamas cages.  obama’s america.  gone!  
thanks to trump! #maga",-1,1,Joe Biden
196,"funny how bernie got attacked on the brady bill (yes, he did attack biden on the iraq war), but never got a chance to response to it. #demdebate",0,1,Joe Biden
197,@USER nope! #trump2020 all the way! #backtheblue #safetyfirst,-1,0,Joe Biden
198,watching joe biden approach the podium &amp; accept the nomination without any applause is unreal #demconvention,0,2,Joe Biden
199,good morning fellow patriots! things are getting crazy- stay strong! it will get better! #maga #trump2020,-1,0,Joe Biden
200,"@USER @USER how much more evidence does the world need that trump and the police are promoting brutality. protests in america are always peaceful until the police show up. then the violence starts with them attacking,

remember this day and  #votebluetosaveamerica",1,2,Joe Biden
201,"@USER if i were the biden team, i'd use tonight to put tr*mp on trail for the deaths of 200,000 americans. make him squirm.",1,0,Joe Biden
202,"when trump walks behind biden to intimidate him i think joe should say"" please move back to a safe distance. you do not have a mask on."" he needs to own this debate. #bidencalm",1,1,Joe Biden
203,"@USER @USER hopefully won't have to imagine for too long...

#joebiden2020 #joebiden #trumpvirus",1,2,Joe Biden
204,we should permanently remove audiences from all presidential debates. so much time is wasted by pointless applause and cheering. this has been a breath of fresh air. #demdebate,0,2,Joe Biden
205,i’ve never been a big @USER fan but i thought he did a pretty good job of being a respectful and decent debater and human tonight compared to @USER. #debate2020,0,1,Joe Biden
206,watching the rnc #rnc2020,0,0,Joe Biden
207,@USER remind us of how lincolnproject is filled with a bunch of communists that wish death on america? we know that already. #trump2020,-1,1,Joe Biden
208,"you didnt do your job. you continue to not do your job. all deaths are on you you idiot, coward 🤡. america needs testing for all. now! #trumpliesamericansdie #testingtestingtesting  the only way to contain &amp; control! #votebluetosaveamerica",1,2,Joe Biden
209,"i’m pretty sure a lot of people will be watching this debate not because they’re interested in biden or the orange man’s political stance on different issues, but because it’ll be like a reality show 😆 ... biden is already known for mental gaffe’s in his political rallies ..",0,3,Joe Biden
210,@USER stephen king lives in the twilight zone of his demented mind. #liberalismistherealpandemic #trump2020,-1,2,Joe Biden
211,"the #dnc choosing joe biden as a presidential nominee is just as confusing as joe biden choosing a potential vp based on skin color. 

what are the democrats up to?",-1,2,Joe Biden
212,"oh no! poor @USER is working really hard to impress his dad. sorry, but your lies about coronavirus - while impressive - will never be enough. #rnc2020",0,1,Joe Biden
213,@USER @USER lmao... like you care about america. #trump2020 and it will be a huge win!,-1,0,Joe Biden
214,@USER has now presided over the preventable deaths of almost 150k americans. his lack of a national plan and the time he wasted has resulted in this chaos. he must go. #biden2020,1,1,Joe Biden
215,i bet if #cuties was praised by conservatives everywhere #liberal media would get their pitch forks and torches ready calling out #pedophilia  but of course not because the world is ran by #sickfucks who think the hypersexualization of children is #brave. fuck you cucks,0,2,Joe Biden
216,if you can protest you can vote in person you go food shopping you can vote in person you can go to play lottery you can vote in person  you can go to the beach you can go vote in person you can work you can vote in person #trump2020,-1,2,Joe Biden
217,"#imvotingforjoe because i'm tired of seeing this moesha vs. monica crap at #1
#moesha #joebiden #trumpmeltdown",1,2,Joe Biden
218,⁦@USER⁩ you’re desperate to cheat! #northcarolina be smart! #votebluetosaveamerica from #trump! - . 2020 election voters have received absentee ballot request forms in the mail with trump's face on them - cnnpolitics HTTP,1,2,Joe Biden
219,"watch the #presidentialdebate2020 with me live tonight at 7:45 pm cst. its finally here, woo! who's ready? #trump2020

HTTP",0,1,Joe Biden
220,"barack obama: ""this president and those in power — those who benefit from keeping things the way they are — they are counting on your cynicism.""

""they’re hoping to … convince you that your vote does not matter. that is how they win."" #demconvention 
HTTP",0,1,Joe Biden
221,"@USER @USER i’m voting #biden2020 no matter what. but, if i may, perhaps mr. o’donnell could rehearse with mr. biden a bit before the debates and script a few witty comebacks. as the author of “the debate” on #thewestwing no one is more qualified. #letbidenbebiden",1,1,Joe Biden
222,#presidentialdebate2020 tuned in! follow me if you #voteblue come on biden !! HTTP,1,2,Joe Biden
223,"@USER @USER that's because he's a brainwashed black #democrat! he's their errand boy.
isn't what the #democrats does, and, use them as baits to catch other blacks!
blacks don't hate other people, unless they are bad, that's not racism!",-1,0,Joe Biden
224,@USER @USER indeed. enough is enough. what supporters of the trump administration filled to realize that trump is the poison that is dividing this country. #votebluetosaveamerica #votebidenharristoendthisnightmare,1,3,Joe Biden
225,@USER no sir we are aware of your tricks and you will be voted out in november pls resign your inaction is puting citizens at risk. we the people are ready to vote you out in a landslide. #votebluetosaveamerica,1,2,Joe Biden
226,roll call across america is incredible and i hope we never stop doing it. (they shipped the delegation standup signs to each location!) #demconvention,0,2,Joe Biden
227,@USER apparently some people are furious - those same people probably need better accountants and were probably voting for biden anyway.,0,3,Joe Biden
228,"i could have been cannon hinnant.
#justiceforcannonhinnant #kamalaharrisvp #joebidenforpresident2020 #kimkardashian #donaldtrump #thefive #greggutfeld HTTP",1,3,Joe Biden
229,@USER biden will try to cheat for sure,-1,0,Joe Biden
230,the best is yet to come...#trump2020 #potus #potus45 @USER @USER @USER HTTP,-1,0,Joe Biden
231,"@USER we enjoyed every minute of it!!!  #maga

#trump2020",-1,1,Joe Biden
232,"@USER republicans trying to steal the election?  no, that is what you demonrats are trying to do.  mail-in ballots are highly susceptible to fraud and you know this.  you can't beat trump without cheating, and we know this.  #trump2020",-1,1,Joe Biden
233,"@USER admitting you've been deceived is the first step.
now denounce the false profit you've been allowing and assisting in killing americans. 

#voteblue",1,2,Joe Biden
234,"#uspresidentialdebate2020 what a shit show. re: trump, it was like watching a child having a two hour sulk and tantrum 🤦🏽‍♀️ #voteblue america!",1,2,Joe Biden
235,a couple photos from yesterday's pro-life caucus with @USER. we are proud to partner with democrats for life in order to confront abortion extremism within the dnc! #weshowup #demconvention HTTP,0,2,Joe Biden
236,@USER i'm sure that they could get some consulting advice from the biden campaign,0,1,Joe Biden
237,"together we will beat donald trump – #joebiden for president: official campaign website “kamala’s mother told her growing up “don’t sit around and complain about things, do something,” which is what drives #kamala every single day.” #vote #donate  HTTP",1,3,Joe Biden
238,"@USER @USER @USER @USER @USER @USER @USER @USER 
#dumptrump #voteoutgop no bigger liar than trump!
make america 
safe again  
vote @USER 
safe is better 
than not great again #votebluetosaveamerica #votebidenharris2020 
watch this
&gt;&gt;&gt;HTTP",1,2,Joe Biden
239,"under @USER ‘s lack of leadership &amp; his need to divide us instead of unite us, will fall/fail. a house divided cannot stand. a house united will as it has great support &amp; a good foundation. #votebluetosaveamerica HTTP",1,1,Joe Biden
240,plenty of flag waving at the drive-in viewing outside #dnc2020 tonight as #biden speaks HTTP,0,2,Joe Biden
241,fauci approves in-person voting: ‘there’s no reason’ why we shouldn’t be allowed | the daily wire #americafirst #alllivesmatter #coronavirus  HTTP,0,3,Joe Biden
242,"@USER @USER haha - she is already breaking your hand. what will she break on you next?
#trump2020 
#dementiajoe HTTP",-1,0,Joe Biden
243,"@USER young republican women should consider biden, who is a moderate and a uniter who will protect their rights. trump is a divider, a misogynist, a pussy grabber, a pornstar briber, and a fake republican. #dumptrump #republicansforbiden",1,2,Joe Biden
244,"""democratic national convention: michigan gov. gretchen whitmer delivers her address"" #demconvention HTTP",0,3,Joe Biden
245,@USER watch this poll disappear like magic once trump overtakes biden. HTTP,-1,1,Joe Biden
246,"dear @USER -the more u &amp; #liberal #democrats deny that #antifa exists &amp; are destroying our cities, the more people will vote for #trump! tell these groups they don't exist: @USER @USER @USER @USER
@USER @USER
#exgop",-1,1,Joe Biden
